"","Token_ID","Year","Corpora","Source","Context","Code","tokenType"
"1007",7,2010,"MAG","OutdoorLife","turned in cluster after cluster of tiny five-shot groups and made each of the judges long for a pasture full of varmints and a case (or two) of.223","F","long"
"1008",8,2016,"SPOK","Fox: The Five","  , you know, up to now, remember, Ted Cruz, for a long time, took the tactic that he wasn't going to attack Donald Trump;","T","long"
"1009",9,2008,"FIC","Bk:SheHadItComing","  mirror and patted her hair, securing a few strands back into place with a long bobby pin. "" What's the worse thing that could happen... if...","S","long"
"1010",10,2007,"MAG","Jet","  it can take them. If you reach back and help, it goes a long way. "" Sidebar Vy Higginsen, writer and producer of the Off-Broadway musical Mama","O","long"
"1011",11,2008,"FIC","Bk:EnchantingLady","  heights. // Uncle Oliver's impatient voice-loudly wondering what could be taking her so long to fetch a wrap-carried up the stairs. Felicity took the deepest breath she could","T","long"
"1012",12,2008,"MAG","SportsIll","storied past of retired numbers, Hall of Famers and one-namers I WENT FOR A LONG, long walk and came back to the same place, a 360-degree journey to","B","long"
"1013",13,2011,"SPOK","NBC_Today","  it, Hoda. KOTB: Yes, we do. GIFFORD: And I want to live long enough to see you get married again, too. KOTB: Why do you keep","T","long"
"1014",14,2010,"SPOK","PBS_NewsHour","  is trying to be straight with you about the scale of those cuts, how long they will take. SIMON-MARKS: And while the debate was supposed to focus on","T","long"
"1015",15,2016,"MAG","ESPN","in their schedule. They're tied with the Steelers, each having just three long weeks on the books for 2017. # Who has the best bye week?","T","long"
"1016",16,2014,"FIC","Bk:ConfessionsFrances","  He's in a better place, "" or "" At least she lived a long life ""), and one on the importance of "" sharing your stories.","T","long"
"1017",17,2011,"FIC","Bk:KingsJustice","  reached the old rusted-out fence, he knew that they neared their final destination. Long gashes, wounds of age and curious teenagers, marred the evenness of the links","S","long"
"1018",18,2008,"FIC","Bk:Truancy","  students displeased teachers, the teachers could revoke those students' lunch privileges for as long as they liked. Tack was glad that Mrs. Bean hadn't gone that far","T","long"
"1019",19,2017,"MAG","Fox News","  Literally. The duo stand up and prepare to fight off the dead for as long as they can with their backs to the fence. # "" Thank you your","T","long"
"1020",20,2014,"SPOK","Fox: On The Record: Susteren","  seeing from Upstate New York, a pipeline to Syria and Iraq. VAN-SUSTEREN# How long has he been doing this? What's his background? Is he American-born?","T","long"
"1021",21,2017,"MAG","Jezebel","  the Blonde: On Fairy Tales and Their Tellers: "" Nearly a hundred pages long, intricately plotted in a series of episodes spoken by different characters in turn,","S","long"
"1022",22,2011,"FIC","Bk:DeadlyTiesNovel","  whap filled the silence. Tim stared beyond the group to Jane, paused a long time, and then swerved his gaze back to Mark. "" It could have","T","long"
"1023",23,2015,"SPOK","CBS: Face The Nation","  , CALIFORNIA: Well, many of us have been advocating this strategy for a long time or using this tactic, because it's just a better way to gather","T","long"
"1024",24,2006,"FIC","Ploughshares","  Tina's hand. How different her hand was now than when she was little-how long her fingers. Tina did miss Bobby's little damp hand; her little girl","S","long"
"1025",25,2016,"FIC","Bk:OrganBroker","  "" Marlene was a pretty typical kidney case. She had been on dialysis a long time and had a slew of other health problems by the time her family got","T","long"
"1026",26,2012,"FIC","Bk:Firelight","  too, for he looked away and toyed with a silver salt cellar with his long, be-gloved fingers. A footman entered as if by magic, whisked away her","S","long"
"1027",27,2014,"SPOK","PBS: PBS Newshour","  Are there specific topics that Anja and Kathy like to cover, especially considering how long they have been working in Afghanistan and Pakistan? KATHLEEN-CARROLL# if you look at their","T","long"
"1028",28,2015,"SPOK","NPR: Fresh Air","  the world as this interesting - as I quote one paleontologist describing it, as long periods of boredom interrupted occasionally by panic. (LAUGHTER) ELIZABETH-KOLBERT# And the history of,","T","long"
"1029",29,2012,"FIC","IowaRev","  of wet hair fell onto the white bib and the floor. Mr. Savona combed long hanks of hair and hacked at them with the toothed thinning scissors. Then he","S","long"
"1030",30,2008,"MAG","TownCountry","  Photograph: A favorite YSL model. Simon Doonan is a very funny fellow. Long the creative director of Barneys New York, he also writes a regular column for","T","long"
"1031",31,2011,"FIC","FantasySciFi","  among the scuttling dry leaves, started artificial respiration the way he'd learned it long ago in the Army. Mama looked on, one hand over her mouth,","T","long"
"1032",32,2011,"SPOK","PBS_NewsHour","  power in Athens and Rome are in place. But it's not clear how long they will last or if the markets will give them even a moment to try","T","long"
"1033",33,2017,"SPOK","NBC: Today Show","  warmer waters of the lake. And so we are going to have a weekend- long lake-effect snow event, especially from Cleveland, Buffalo, up into Watertown and parts","T","long"
"1034",34,2009,"SPOK","NPR_TalkNation","  is that there will be no more, maybe even less in numbers over a long period of time and slightly stronger storms. But nothing alarmingly different. I think","T","long"
"1035",35,2010,"MAG","MilitaryHist","  to those early years of electronics. For the calculations to work, especially at long distances, the maximum error was hundredths of a second. Through a combination of","S","long"
"1036",36,2011,"SPOK","ABC_ThisWeek","  GDP of the countries concerned. And she's been pounding that drum for a long time. So this issue of "" Newsweek, "" you see her really in","T","long"
"1037",37,2009,"SPOK","CBS_Early","  on campus. Penn State has been a usual suspect on that list for a long time. This is its first time at the number one spot. JULIE-CHEN:","T","long"
"1038",38,2010,"FIC","Bk:MissDimpleDisappears","  of the vacant lot across from her, and Dimple Kilpatrick had walked these streets long enough to know there was no street or driveway there. Not a soul was","T","long"
"1039",39,2014,"MAG","Money","  they' re budgeting for a baby. And for the first time in a long time, they' re hopeful that may be the case soon. "" I","T","long"
"1040",40,2007,"MAG","GolfMag","  life? "" Growing up in Colombia, I did some crazy things. "" Long pause. "" But no, it was fun being a kid and growing up","T","long"
"1041",41,2016,"MAG","Engadget","  kind of disposable income to throw around. "" # "" If I take the long view, "" Comfort said, "" I can see this sort of thing getting","O","long"
"1042",42,2011,"FIC","Bk:InheritanceBeauty","  with me for the duration. What we didn't prepare for was just how long we might live. You read about some Chinaman who drinks green tea and lives","T","long"
"1043",43,2013,"MAG","Atlantic",". "" The book took her 10 years to write, which is about how long it takes to read, albeit for the best possible reason: it is rigorously","T","long"
"1044",44,2016,"FIC","New England Review","  she could gaze at him while appearing to look at the teacher: at his long lashes curling over slightly droopy eyelids, at his small, flat ears that made","S","long"
"1045",45,2013,"FIC","SouthwestRev","  hair. Sometimes she wore the hair flowing. Sometimes she wore it in a long braid. Divya worked with computers in the data warehousing group of the company.","S","long"
"1046",46,2009,"FIC","Analog","  the secret visit from the village he was sure was coming. *IIII She came long after moonset. Motionless in the shadows, the figure stood near the trailhead examining","T","long"
"1047",47,2008,"SPOK","Fox_Journal","  affects the securities on Wall Street, too. Do we have any idea how long they are going to go? HENNINGER: I don't think we know how","T","long"
"1048",48,2012,"FIC","Bk:ThirdGraveDead","  coffee up with enough imitation product to make it a health hazard. After a long draw, I plodded to my overstuffed sofa, sank into it, and looked","T","long"
"1049",49,2013,"MAG","MotherEarth","  Don' t be afraid to ask questions, such as: # * How long has the company been in business? # * How many kits has it sold","T","long"
"1050",50,2017,"MAG","Slate Magazine","  Philip Roth is not a science-fiction writer, but his novel is part of a long and sturdy tradition within sci-fi: the "" alternate history. "" Take some crucial","T","long"
